id,title,artist,score
5deMG1Ko0ycpPVYPwW0yi8,Dance In The Game,ZAQ,0.26658791807203297
3FtVNlJLb8ZHFtKDWuE9P8,Lost In Paradise but is it okay if it's lofi?,Kijugo,0.2666024349495837
1FF6TogE9ELY71XnLPoEv6,Just The Two Of Us,Andrew Foy;Renee Foy,0.2668455816601305
1q6ek8IwZsfPYFrbiuSEOz,Evermore - Solo Piano Version,Alexis Ffrench,0.2669547780181416
2HGfHpGGiXso96LMDuPTZD,One Drop in the Bottle,Town Mountain,0.2673397615327229
4TRV1GJuTP8bUs3lhe50r2,Hikaru Nara (Shigatsu Wa Kimi No Uso) [feat. Animelmack],Berioska;Animelmack,0.267561379155282
1iNWWO3i1L4gpy7fZpdUwP,Can You Get It,Mandrill,0.2678013224983613
7odt0XkmUk2EGgH9pdzwRQ,Winter Wonderland,Ella Fitzgerald,0.26783726952427145
1L2haXaEqTMAcdUyAZJeV9,Winter Wonderland,Ella Fitzgerald,0.26783726952427145
0uXnFu9BRS1kIKNFi8Z6NJ,Winter Wonderland,Ella Fitzgerald,0.26783726952427145
0HoGoSIoytPsC3tXhh7mdt,Crying My Heart Out Over You (excerpt),Ricky Skaggs,0.26802110138484214
6wAT9x3dx1N99gXXvds56Q,Last Christmas,Drei Rana,0.26809876899299967
5yyFw8oDQJ3YguzSZT0iPm,Kingpin,Wood & Wire,0.26821836500915786
30WNOfFRiqgebO4eRkCii8,GO!!!,FLOW,0.26859953250107993
1PR5pyPiOEEQ02oJYq402x,Mirrors,Boyce Avenue;Fifth Harmony,0.2687154207853155
4G3Dj555j7wWDZeisudkDH,Xtasy - Remix,Ravyn Lenae;Doechii,0.2690706298459644
0sNVZAkLao30zLfzJ9mbPI,Xtasy - Remix,Ravyn Lenae;Doechii,0.2690706298459644
5VasLvVzuH1vRsioaiJPT3,Too Many Memories,Johnnie Taylor,0.2692803591629791
7EAIgk0EOZMFg8jr4uKaR8,La Crema,Calle 13,0.2696050622818815
6fPJR1tK21mcWrLqCQ3QVX,Take 5 - Ao Vivo Na Casa De Francisca,Orquestra Brasileira de Música Jamaicana,0.26992446864589725
2K2M0TcglCRLLpFOzKeFZA,Sunshine Of Your Love,Cream,0.2699847820331267
5le94AmYDEMG15R5iRfgxJ,Ala Delta,Divididos,0.27037693105327865
5sB3LT16iAYHnUSPKs9QgA,Nobody Knows,Trampled by Turtles,0.27045012011100766
5l0lm6XqgUfUVfo87EuTpD,Mariô (Instrumental),Criolo,0.27052530894000504
2A7A3KF4NHFjW3ygFSt7In,Hey Tayo - Tayo Opening Theme Song,ENHYPEN,0.27060638872202425
1QGlEQJkixOXsbijKqNTDB,All Numbers End,Nils Frahm,0.270885722680396
5el5IEyb9ki6rxmGckY0Hk,One More Coffee,Celestial Alignment,0.2709068927488689
2bIfM0ZOF4gxK1BeqH3Djm,Why I Sing The Blues,B.B. King,0.27103332050257767
4DVU0z4zLAqPq2ShvB7Hl3,Que Pasará,Panteon Rococo,0.2711713250683607
7x4b0UccXSKBWxWmjcrG2T,And I Love Her,Kurt Cobain,0.27191385521051004
1VjEPwSwv5sfnnXQYEmb8d,Heyday,Lonesome River Band,0.2725437153206143
4D75ixy2I4ft75Ay25fKyP,Vinte E Nove,Legião Urbana,0.27266659354073663
3mDvi0k4LuCA7ViLf3Qb3O,Love,Matt White,0.2730746575516989
7qxDU2QyH24KHW0OSGotVw,Short Change Hero,The Heavy,0.2734690969279312
2uImQzm9W8Jj2sD1ZOJANr,The Liars Are Burning,Toxic Holocaust,0.27373659630585245
56PJQTInyU7P70BQ0IrPK4,Parampampam,The Changcuters,0.27392139203102794
37i2AqYonqyW5MoGXCY0pG,Música Urbana - Versão Alternativa,Capital Inicial,0.27431427863297464
1k82QYmnCIP4npYIraG1td,Groovin' Away,Yonder Mountain String Band,0.2743355492171051
0uZ14vmYf9O5LirYjN84GL,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
2yQJT5fopKSAdJB2aaLgwr,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
0SidD5FXjLY20EffJQDAI7,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
4xaECM92qrcin1GVjjtlX2,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
0XOoWlEiKzyF5VS4oh3Yb6,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
5E8pCmwdxQSnYsUwAtkLGO,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
7kj7fG3A6mYLDMfxDejfzm,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
5siu3VgukcO864Zsgmqvde,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
4tMBFkwGyBlZj2Rl1R7mwP,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
53rqZwcMhjXuXDy1IxRi22,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
1VE9nQhNIs8Xzyy10GxWhB,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
7nMjgX8uYCl2SDQuArcWv9,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
7pfC2uUEuDEzMYKVblIXb8,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
00970cTs7LnxWt0d5Qk08m,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
0LZgf4LDn9hHNTtNgKhC0u,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
5TIUgAE7x3xmJJUMI8SrgM,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
5YC6XWGWSlH4rxbmzvmCQj,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
2OImOyNxoQj3EhOjfGtkT4,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
1KOqPUSBvfcVFvmbDxYLyC,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
7giEzSsPzYuyCvRgoRijkF,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
1IgtHMtJcoGSE5gHqC1diy,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
55NyDBnlI5MidVGzyPr3OR,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
4piK3GzwbnBh684LRIdzVe,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
2uXsKwL314wMze7QHoSYgK,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
4FcflXjkAiJ2pV02GyIvsG,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
6Flhe63TCr8YT376BWmmKw,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
5LlVixZh85sugPldv7Cxeh,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
7nSM5Q806uLYcJvWRCIRg2,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
6pLGlx4YsixWd2MFCiueXE,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
41qqj8kkzjBQ1rFIyinjP1,Sleigh Ride,Ella Fitzgerald,0.27441499724825036
3y3Wayk7zGwKsffrbayBzl,Call on Me,Sir Charles Jones;Calvin Richardson;Omar Cunningham,0.2748701750493503
1gP3o6z0DgtdcOzffesabd,The Vibe,TJ Cream,0.27499797871181464
1OJpFc9AKsEfBFCywsa6ds,Tacutun,Romperayo,0.27510315255228224
4l4wZSPLrRwtIsvlq5JlG1,Além do Que Se Vê,Los Hermanos,0.27513502669775125
4l4wZSPLrRwtIsvlq5JlG1,Além do Que Se Vê,Los Hermanos,0.27513502669775125
2ZZ3SXe3q8fwzVtIrQpEKy,La noyée - Amelie soundtrack,Mercuzio Pianist,0.2754072913583965
030RVDutkfRcbxnvP4OjuK,That Woman (Congo Sanchez Remix) [feat. Alan Evans],Euforquestra;Alan Evans,0.27554168702681636
1DYzTTaSD8KsmzedIuZTO7,Gita,Raul Seixas,0.2758417745265822
0dj0B1f01K3MQABqKhXhBy,Unravel Lofi (Tokyo Ghoul),Kato,0.2758937989443846
4MrXEqsQlG9UHpg8guL8EI,Bali Maou,Amadou & Mariam,0.27640765270813383
3oZWXld4ObidTo8tShLNxZ,Haven`t You Heard?,TJ Cream;Ozoro,0.2771680260606233
1zSwGQRbtOaxCLLH1caBFA,Safezone,Yung Buda;BDK,0.2772110617869341
20ElUw6wK2R29yY6WLeyC7,Brace for Impact - Live a Little,Sturgill Simpson,0.27738144839995216
2cx1tIGxn0EHZPN3pDkWsH,Brace for Impact - Live a Little,Sturgill Simpson,0.27738144839995216
4MqFHxNM8uM7UEW4t56nzU,I Fall Apart,Rory Gallagher,0.27772777625432
5u9yE5EPjKsuYItPZ1E0nH,Christmas Must Be Tonight - Remastered 2001,The Band,0.2777407730689523
4FfJyCX8Dq3BcfOhFEL06K,Christmas Must Be Tonight - Remastered 2001,The Band,0.2777407730689523
6OfmhEOHcKhOUlh3vNE2zh,Christmas Must Be Tonight - Remastered 2001,The Band,0.2777407730689523
6F5aVSame3xjIbO4bhzTsM,Por Amarte,Juan Ingaramo,0.2780322209152213
2dbA4sPwu3iK72c0mA6907,Bella,Red Hot Chili Peppers,0.2781641415869518
0J2YKkFn2l1LTpZC7UaNrd,Waves of Panic,Corporate Hearts,0.27828987707846875
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,0.2787415502803341
1t4EDMSxXLQhOiutcMN6VQ,Fleur,Little Symphony,0.2787696423403121
5mC0tSmdI2MgY9ZEqiztUP,Felicidad,Gondwana,0.27937497039586456
5mC0tSmdI2MgY9ZEqiztUP,Felicidad,Gondwana,0.27937497039586456
3tFS1lOvSjabTFmOPTNifs,Cash and Carry - Remix,BANTU;Megaloh;Ghanaian Stallion,0.2800837151240876
1k3QxdsAYJMstaAV31ssId,Plus Plus,The Poets Of Rhythm,0.2801314978862033
5W5EwJI8ejwSDZ2w0gNESl,3rd Planet,Pickin' On Series;Iron Horse,0.2802982572498709
4BKI37hGrod94ofXtVycYL,Calçada,Criolo,0.28033256257840966
316BhPQ7kG9yPqZeLPTanl,Outsider,Eve,0.2805762581674889
74abRRXSB17sB4VbjR8uoC,Tried Too Hard,Mipso,0.2810744696985956
7ErkrGvaAbLWgWS7wJ4D7f,J'y suis jamais allé - From ''Amelie'',Mercuzio Pianist,0.2812135681689265
22QdpwlY4mNXPhl2j9RfgD,Tô De Pé - Acústico,Maneva,0.2813280394625717
2DCB7vBKleDUerpJErGyr2,Wishing,Alexis Ffrench,0.28193672589684615
3T7jed7DCqiFrgUw1AnY6u,Sparkle Lofi (Your Name),Kato,0.28198680934679166
6d3RIvHfVkoOtW1WHXmbX3,Margot,Little Symphony,0.28210210441353234
6d3RIvHfVkoOtW1WHXmbX3,Margot,Little Symphony,0.28210210441353234
2BYBbHFrMaBQlW1qjNfALI,Sourwood Mountain,Carolina Chocolate Drops,0.2821819349295198
3To5owsnumbjenW1G5j0VK,Tren Al Sur,Los Prisioneros,0.2822734158056244
7HQb4hccUNRrB7tqQht0MH,Tren Al Sur,Los Prisioneros,0.2822734158056244
3To5owsnumbjenW1G5j0VK,Tren Al Sur,Los Prisioneros,0.2822734158056244
7HQb4hccUNRrB7tqQht0MH,Tren Al Sur,Los Prisioneros,0.2822734158056244
1Uu1dI6OcKWuMLLv8ki3lN,All Star,Smash Mouth,0.2823759282576497
44zVV7hw9cCj2tmzCmmChE,All Star,Smash Mouth,0.2823759282576497
2s0QwtFt0lBDGPCnJeDvJz,All Star,Smash Mouth,0.2823759282576497
5CwV9IOgmKbN7RdUTPBAYY,All Star,Smash Mouth,0.2823759282576497
1yXOiLikkgT70ND5Sj9Ov7,All Star,Smash Mouth,0.2823759282576497
3F4M4WsRWSIaHL2Nio1S8E,All Star,Smash Mouth,0.2823759282576497
0e6RXd6MAv6xdvHriDc0ud,All Star,Smash Mouth,0.2823759282576497
7jeTJ7399PqgZvyfW1LrvK,All Star,Smash Mouth,0.2823759282576497
1Uu1dI6OcKWuMLLv8ki3lN,All Star,Smash Mouth,0.2823759282576497
0e6RXd6MAv6xdvHriDc0ud,All Star,Smash Mouth,0.2823759282576497
2s0QwtFt0lBDGPCnJeDvJz,All Star,Smash Mouth,0.2823759282576497
7jeTJ7399PqgZvyfW1LrvK,All Star,Smash Mouth,0.2823759282576497
1yXOiLikkgT70ND5Sj9Ov7,All Star,Smash Mouth,0.2823759282576497
44zVV7hw9cCj2tmzCmmChE,All Star,Smash Mouth,0.2823759282576497
5CwV9IOgmKbN7RdUTPBAYY,All Star,Smash Mouth,0.2823759282576497
3F4M4WsRWSIaHL2Nio1S8E,All Star,Smash Mouth,0.2823759282576497
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,0.28238088371459735
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,0.28238088371459735
6G2M6vvToPz12ghZpeJSGe,Atomic Bomb - William Onyeabor vs. Hot Chip,William Onyeabor;Hot Chip,0.2824585525135326
1jQOH97oOqu52RjeF21uhD,Ten Degrees and Getting Colder (feat. Dailey & Vincent),Dan Tyminski;Dailey & Vincent,0.2825670618978062
7ACrwbWJLys1l6U4zVgcem,Calçada,Criolo,0.282852087073731
6mCl1YEddP0ZB9xM0UnvGy,It's Your Thing / Hey Pocky a-Way,Lefties Soul Connection,0.28294045777824417
4gM814NneKElxn37F5Ht7G,Last Dance,Eve,0.2829803615487345
5SVL3LJmiAcuZ2QsRRX3BL,Bravery Be Written,The Show Ponies,0.28314684773395893
6X8RqDZ09tGdBxOuDPEuq8,Tepi Campuhan,Slank,0.28331137543988816
5AOrknyCsTI1KUBr92efWi,Little Drummer Boy,Chris Tomlin,0.2834568144168932
5AOrknyCsTI1KUBr92efWi,Little Drummer Boy,Chris Tomlin,0.2834568144168932
1ZfR22scC0K8SMTAlJAZkB,Dark Center of the Universe,Pickin' On Series;Iron Horse,0.2835712935556627
0XikAPBz2QDHjZxDQCGe06,Who Gives a Fuck?,Midnight,0.2839595893623621
21s0bjVrP7RtQskeUKZxOu,Soul Makossa,Manu Dibango,0.28401848232325655
0zNeZTy7nLEWCRrBgjrBx5,Impacto,Enjambre,0.2840190805840457
73eMTJupmeGSxjZOvd8JwJ,Bowling Green,Sam Bush,0.2840281241563858
7dE07ULna9h2PituTjrinM,Going To Germany,Cannon's Jug Stompers,0.2840479860853704
5hGrVEE49LCkPibt2XTaGy,Sasuke,Rustage,0.2841215595542004
08kI60xFWphU3ZYkHX00io,Meet You In The Sunshine,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,0.2841630272012281
3j1s4MLRqRJfatdKxiDUhm,I Am The Man Thomas,Newfound Road,0.2844512843232885
2OQXAlB23fQ8BkkwtYjgoC,Move Something,Lacee,0.2845238234965075
3GLh1BAax9IkK1TchDyJHq,Nuvens,Tim Maia,0.2847308575229348
5KdslOc1HHIL0IvV8SuI1o,Pour la vie,Voilaaa;Pat Kalla,0.28522725781092206
5ggVEWOflHNo46rH3g8U9I,I Am,Marizu,0.285232392549978
3sQ4frj4EV20sLuDjPHscg,I Need You Lord,Newfound Road,0.2854864501476113
063WxqGkf9CzQ4Ug4hipaR,Lighters Up,Lil' Kim,0.28555364129245175
56xBiRC5zcb1Hvhnek8m1u,1901: A Canyon Odyssey,The Infamous Stringdusters,0.2855645952576771
11jMqNuaE2vTsBBjESguoL,Igual Que Ayer,Los Enanitos Verdes,0.28563199436836273
11jMqNuaE2vTsBBjESguoL,Igual Que Ayer,Los Enanitos Verdes,0.28563199436836273
0nIr30RF5GZRmJWp8IBLpC,Bolso Gris,Los Caligaris,0.285790002250486
5Oc0vLGWdEWeCqIU8zyELt,Hound Dog,Big Mama Thornton,0.286139146679665
7h2TrjQI1z3sI7ZzQTf1eO,If You Dont Want Me,T.K. Soul,0.2861653070178256
4iiImoJUNnE4MpH3r1l5P4,Tokyo Ghetto,Eve,0.28697609989979034
5zY1AEroeKrcz3t97TJZSN,Como te Gusta (feat. C-Funk & McKlopedia),Los Amigos Invisibles;C-Funk;Mcklopedia,0.2870297159672719
3YalaPTUkyCYanwIf0l4UN,Toulumne,Eddie Vedder,0.28707454237827346
78ivvTBqkt3e6eBBkWMuV8,John,Wood & Wire,0.28740002675249876
611n0K4uwT68HQSYUN7FQC,John,Wood & Wire,0.28740002675249876
5ufFQnetTXvmGKjUkaBr7j,Gravity Rides Everything,Pickin' On Series;Iron Horse,0.28747817504964646
5pm9QJLqinadjJD5vXpn2q,Soukora (with Ry Cooder),Ali Farka Touré,0.2875106977137336
4Wls6Mo3QpCTnfa1kSEs6X,A Ilha - Ao Vivo,Armandinho,0.2879970494829407
633yLLOTvQTEdvDD4XVnsw,Menino Mimado,Criolo,0.2886365552436676
633yLLOTvQTEdvDD4XVnsw,Menino Mimado,Criolo,0.2886365552436676
1BEf6XRdlqtUctXYEicKbE,Comfort epershand Control,Days N Daze,0.28877858684494506
5x790rgT6jBLWKiWo2EeKU,Coconut Rock,Ocote Soul Sounds,0.2892650657822198
7L5gqfo7knuspkgRvToaEs,Porque Ele Vive,Padre Zeca,0.2892702518998369
2yBjFF19OmukrC7deP7LfZ,Expensive Shit,Fela Kuti;Afrika 70,0.2900799906982652
0QnONzv3TvHAWk294h6DaQ,Last Kiss,Pearl Jam,0.291190606517181
5ftRQshb4G0ph1a2CTD37S,Jet Lag Blues,Elephant Revival,0.29137628769073887
55ROr3cl3yi4YRBgfpDy1d,Call The Doctor,J.J. Cale,0.29159052967046417
34HNaUhhTgO1jvfEuXHFyz,The Damned,The Bridge City Sinners,0.29194317253485136
0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,Radiohead,0.2921798399780846
6J0bdIZElZMymahgVWRE9B,No Ceiling,Eddie Vedder,0.29228042147879574
3WlPw1UubxqvzMhO739BU8,Bambezela,Hugh Masekela;Gugu Shezi,0.2922991669484998
5w7p6ON8mq80UkYrpg88S6,Tikulafe,Zé Bigode Orquestra,0.2930111999746676
2CNSHg6E1xchwIuKuQLHtD,Mais leve que o ar,Marcelo Falcão,0.29337786494841844
6PXjxZX8rzQQ9jtW7ERK1f,Grapes On The Vine,The Rice Brothers,0.29343342383996984
058beKosGKglMtEQ3sZwq6,Corneteiro Luís,BaianaSystem,0.2935442659930285
5SeUD53c2e4fyuHZ7cPOyM,Georgie Famous,The New Mastersounds;Eddie Roberts,0.2935718754027352
6WyNYIchqhRaBQz5ZTxmm1,Captain's Daughter,Mipso,0.29374108258533926
2OlPUfcZze6pH99CzKbCLh,Don't Make Me Get Up and Go,The Brothers Comatose,0.29439641245251025
4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,The Offspring,0.2944228895725953
7cQj1y3ggERp3Jx0NdHIko,Vení Pa’ Ca,La Misa Negra,0.2944855747791175
4rIh6qpabjGU9JEYygzhud,Plastic Plants,Mahalia,0.2946027999916463
5KGYDSI57XnX1xqxhOvW2Q,Plastic Plants,Mahalia,0.2946027999916463
2VCNQWYjyPZ9oppe5ToBKt,Land,Unspoken Tradition,0.2948460726444595
4AGvLxSCLfHOjndRFUXPGd,Fé Menina,Dazaranha,0.2953327554499028
0uu9e9iwcQv2sKAHz3Mafq,So Good,Greyboy;Bing Ji Ling,0.2953739718778319
6ijOq8LS75DYwZHh5k1xIf,Pretty Girl From Annapolis,The Avett Brothers,0.2958714511856442
6oVb4W2lN3MxElztZx6mCj,Morrer de Amor - Acústico,Jota Quest,0.2961362435403141
72jdIzkDjJsCc9VO9ZqQgS,Ninguém Gosta de Se Sentir Só,Tim Maia,0.29618049795768453
2eG0tspnMQHYIFWqThUTQE,I Think About It All The Time,John Berry,0.2962256944904529
4NpX4g7sdnZtgteu1m2m3S,Forces of Attraction,Jóhann Jóhannsson,0.2962373980503201
2dHFbe42W3zlzLRbjvvbp3,The Beautiful People,Marilyn Manson,0.2962543384409304
7LyODTwVRK0KN0615tcBPq,The Beautiful People,Marilyn Manson,0.2962543384409304
7Bcjjhemjq1HxoWkTw4X6O,The Beautiful People,Marilyn Manson,0.2962543384409304
0ttfJZcKq7E7NcIldlogbn,The Beautiful People,Marilyn Manson,0.2962543384409304
3otBSe8dnJMNDRE9AhSm0T,The Beautiful People,Marilyn Manson,0.2962543384409304
2Z2vcMJMq1SFmteHzxJoey,The Beautiful People,Marilyn Manson,0.2962543384409304
7Bcjjhemjq1HxoWkTw4X6O,The Beautiful People,Marilyn Manson,0.2962543384409304
2dHFbe42W3zlzLRbjvvbp3,The Beautiful People,Marilyn Manson,0.2962543384409304
7LyODTwVRK0KN0615tcBPq,The Beautiful People,Marilyn Manson,0.2962543384409304
3otBSe8dnJMNDRE9AhSm0T,The Beautiful People,Marilyn Manson,0.2962543384409304
0ttfJZcKq7E7NcIldlogbn,The Beautiful People,Marilyn Manson,0.2962543384409304
2Z2vcMJMq1SFmteHzxJoey,The Beautiful People,Marilyn Manson,0.2962543384409304
4cZrS2Z7vW5GzSlxtkXM7w,Tattoo,Fabio Brazza;Luccas Carlos;Vulto,0.29633241469601956
3AXWBC3J6CiYXohrN2dRiZ,Ding-Dong! The Witch Is Dead,Ella Fitzgerald,0.2965405061681796
7IWC34SGGMHjFNUHfvkPf5,Ding-Dong! The Witch Is Dead,Ella Fitzgerald,0.2965405061681796
03wFD2CKnZgnQbqgPfO4fF,Ding-Dong! The Witch Is Dead,Ella Fitzgerald,0.2965405061681796
7gbSDq9luQx6yVl7HyJGIW,Dismantle,Peter Sandberg,0.2966095744691948
7DYsBLdOqz0z14tYWMt2Tn,Hold On,KT Tunstall,0.2970828882718888
64cc7wgJnZnzADtEqhFwWl,When It's Gone,We The Heathens,0.29751623442236474
1H4Eiavp6smYJDIYQmo0vb,Wildlife Analysis,Boards of Canada,0.297752495530176
59CiaVR6LZRBbsnLY17cep,No Reason Why,Hot Buttered Rum,0.29796040145113256
7Fy5yxwDFi71dQId1TEMjV,Mango Meat,Mandrill,0.2981011659597341
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,0.29816122893339125
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,0.29816122893339125
7oMO1B9CB4ZPYPLeVe32OY,Losing My Religion,R.E.M.,0.29837424402670343
7oMO1B9CB4ZPYPLeVe32OY,Losing My Religion,R.E.M.,0.29837424402670343
4nv61Gl6NMvtk2z6GuhEM5,Mountain Song,Larry Keel,0.2984303767330756
41GUDNZivzdH70KrkgZBJk,Theme For An Imaginary Western,Jack Bruce,0.29854385680924866
0NkeEkDFOby5xOZ7BIKVuD,Setting Forth,Eddie Vedder,0.29880258309651064
65w5iTyqS1y0EyWSVjDSM1,Big Train,Tucka,0.2988721373749703
5diYEOacejP4yRkWlYU3Cu,Eu Sou do Mar - Ao Vivo,Armandinho;Vitor Isensee,0.29954419346785754
0BgSIWlf1zulLvRyNtjCtg,Mundo Novo,Maneva,0.2997416056241955
54sxsI1fcUJSAmKyty00r5,Can You Get It,Mandrill,0.29979755235908967
1yv1Lkxrpm9QPE08AV8kEx,This Sad Song,Alison Krauss & Union Station,0.29988960522882513
6hxdEJHw5qPaA4r0GFGkhj,Qual Mentira Vou Acreditar,Racionais MC's,0.30039398863145217
5p6OXyiYRwJfQwmQwA9TbU,Foggy Mountain Top (with Mother Maybelle Carter),Lester Flatt;Earl Scruggs;Mother Maybelle Carter,0.3005052659437606
65WbRpNqHIlyJ7V8U4yspX,Tattoo,Fabio Brazza;Luccas Carlos;Vulto,0.3006569880249441
1vPVmfvkWDwVbToJz3TQrs,Thunder And Lightning,Lonesome River Band,0.3007809918453186
5GCz9BOkt17aI6ZOR3EiUl,Desabafo / Deixa Eu Dizer,Marcelo D2;Claudia,0.30084206992204976
71ynVwDmMDuLGU14sBp98v,You Had It All,Jeff Floyd,0.30104055083650993
6J6Oh5lczlN1q74WpT40I8,Sitting On Top Of The World,Lonesome River Band,0.3010940153249788
5RWA30VaTsYkFrkzxKL3aK,Luminous,Ludovico Einaudi,0.30112680787535817
0UOMGdqvwCRGoEhXEJp78U,Luminous,Ludovico Einaudi,0.30112680787535817
21pfC9RXOdcwxeaxkHPoAL,The Ballad of Eddie Mullet,South Austin Jug Band,0.301186322215643
7v3No0Ib7ZcvsNOBahkrFZ,I’d Miss You,Flatt Lonesome,0.3016093222229279
6RgUXAzzRljhYRI78809Vx,Sex Appeal,Los Amigos Invisibles,0.30190498626325146
5k9o0bOuUm1xAbmJOMhjqR,Bola Outro,Sotam,0.30214329242691096
3R5ULvRdYFfaBfkIMkiZnq,S.R.V.,Eric Johnson,0.30224884952272446
5zGtItgkDE0pUB1WbSe3Po,Tuyo Siempre,Andrés Calamaro;Vicentico,0.3022743112595525
5zGtItgkDE0pUB1WbSe3Po,Tuyo Siempre,Andrés Calamaro;Vicentico,0.3022743112595525
41jxXLrYhNsogBNYKHWLih,Promete,Maneva,0.30229975205269977
5BLXWjtErKV3De7MOtomI6,Es Poderoso,Marilina Bertoldi,0.3023771579699184
1a2iF9XymafjRk56q7oCxo,Pride and Joy,Stevie Ray Vaughan,0.3023993206918012
128O9eMy6nf4K40g7dALBb,Gol D Roger,Rustage,0.3024442624331378
0wPgekGeIrPFADeeAf2Xlj,Den Gamle Talar,Månegarm,0.3024572358174651
1yKah8BCP3Vgq2tPBOLKL0,All Your Love - Stereo,John Mayall & The Bluesbreakers;Eric Clapton,0.3025821004301166
6M0dUj7G1BBsFRUZVGFyma,Makoti,Hugh Masekela,0.302688780779649
6w1T511GDmnHWF1EqqZm2y,Makoti,Hugh Masekela,0.302688780779649
2mvXJ9JNoxuX50uT2mLHhN,Makoti,Hugh Masekela,0.302688780779649
0b8jUiJFC5P47PNrRSRQyg,Bonaparte's Retreat,Doc & Merle Watson,0.3029145919714842
708feUe50Ed8N6zilSiSQM,Caffeine,Kiro Akiyama,0.3030137951818843
4CpUwb4JSS0YiGZ4pBryTO,Nothing Really Matters,Gabrielle Aplin,0.3030875260435246
0nK8nFLgGsNtpB6o1I8wt8,Vámonos De Viaje,Bandalos Chinos,0.3032191524180179
0nK8nFLgGsNtpB6o1I8wt8,Vámonos De Viaje,Bandalos Chinos,0.3032191524180179
3NxSIxMnq9tDmQtoyHQqte,Life Is A Bitch,Luther Allison,0.3033198210556478
4BtRMXy8X1vNyq4Bz0MHSk,Light That Fire,Oh The Larceny,0.3034528945053827
0Gjxnhx4jv2izpa9XZha71,Portland Bound,Fruition,0.3035212545037287
32ZbPcbfWlATM4UGtxGUS8,"Unravel (From ""Tokyo Ghoul"") - Lofi Remix",Kenma,0.30371267946417824
3d7i3jKVPe6zd5Bb0CDE5T,With A Memory Like Mine,Tim O'Brien;Darrell Scott,0.3040875156604428
0kinrsx7DImDv4wgnMJJK2,God's Got It,Old Crow Medicine Show,0.30422803311766855
4XuEiko0gQBN73HsRTNhkP,Nossa Música,Ponto De Equilíbrio;Gabriel O Pensador,0.30451565860213736
73oHkllHIT8fdbzpxiXW40,"On Love, in Sadness",Jason Mraz,0.30457595622907174
3z0pJZshc9J3SabF4iYjWZ,Velhas Fotos,Tequila Baby,0.30475837792851346
41irZgb5B8FQrOghV9nMtg,56,Ali Farka Touré;Toumani Diabaté,0.30487951663236856
5v9NU6mZ8sbEUXcyEZeZlw,Menino Mimado,Criolo,0.3052766380605405
6KuIO7Ya84QfWoR0JLXn6B,Sirion,Little Symphony,0.30541193798462807
1e3OLCYKGvvWpTB7KsUPj3,Lies & Money,Wood & Wire,0.30546025778754404
1Vc0GbabaIukvQZeQTrNQc,Terapia,BaianaSystem,0.3057121536331018
79Wzw12qhwZFoKHuhQe5i0,Solid Ground,Wood Belly,0.305973189749164
5d3KvWvuu5qpYCbpZX163x,Another Wave,Raphael Lake,0.3062917877501503
3A33sno00r6ooYuPjV8txe,Rádio África,BaianaSystem,0.3063006184184196
4U7IDLFJ6zTlNep0OvLzpQ,Your Baby Ain't Sweet Like Mine,Carolina Chocolate Drops,0.30693532989747996
4ly9rdCe3PvcYZdAN72T3b,Okinimesumama,Eve,0.30699426142206465
